"","value","lanina","elnino","enso"
"12980",1985-07-15,0,0,"Neutral"
"12981",1985-07-16,0,0,"Neutral"
"12982",1985-07-17,0,0,"Neutral"
"12983",1985-07-18,0,0,"Neutral"
"12984",1985-07-19,0,0,"Neutral"
"12985",1985-07-20,0,0,"Neutral"
"12986",1985-07-21,0,0,"Neutral"
"12987",1985-07-22,0,0,"Neutral"
"12988",1985-07-23,0,0,"Neutral"
"12989",1985-07-24,0,0,"Neutral"
"12990",1985-07-25,0,0,"Neutral"
"12991",1985-07-26,0,0,"Neutral"
"12992",1985-07-27,0,0,"Neutral"
"12993",1985-07-28,0,0,"Neutral"
"12994",1985-07-29,0,0,"Neutral"
"12995",1985-07-30,0,0,"Neutral"
"12996",1985-07-31,0,0,"Neutral"
"12997",1985-08-01,0,0,"Neutral"
"12998",1985-08-02,0,0,"Neutral"
"12999",1985-08-03,0,0,"Neutral"
"13000",1985-08-04,0,0,"Neutral"
"13001",1985-08-05,0,0,"Neutral"
"13002",1985-08-06,0,0,"Neutral"
"13003",1985-08-07,0,0,"Neutral"
"13004",1985-08-08,0,0,"Neutral"
"13005",1985-08-09,0,0,"Neutral"
"13006",1985-08-10,0,0,"Neutral"
"13007",1985-08-11,0,0,"Neutral"
"13008",1985-08-12,0,0,"Neutral"
"13009",1985-08-13,0,0,"Neutral"
"13010",1985-08-14,0,0,"Neutral"
"13011",1985-08-15,0,0,"Neutral"
"13012",1985-08-16,0,0,"Neutral"
"13013",1985-08-17,0,0,"Neutral"
"13014",1985-08-18,0,0,"Neutral"
"13015",1985-08-19,0,0,"Neutral"
"13016",1985-08-20,0,0,"Neutral"
"13017",1985-08-21,0,0,"Neutral"
"13018",1985-08-22,0,0,"Neutral"
"13019",1985-08-23,0,0,"Neutral"
"13020",1985-08-24,0,0,"Neutral"
"13021",1985-08-25,0,0,"Neutral"
"13022",1985-08-26,0,0,"Neutral"
"13023",1985-08-27,0,0,"Neutral"
"13024",1985-08-28,0,0,"Neutral"
"13025",1985-08-29,0,0,"Neutral"
"13026",1985-08-30,0,0,"Neutral"
"13027",1985-08-31,0,0,"Neutral"
"13028",1985-09-01,0,0,"Neutral"
"13029",1985-09-02,0,0,"Neutral"
"13030",1985-09-03,0,0,"Neutral"
"13031",1985-09-04,0,0,"Neutral"
"13032",1985-09-05,0,0,"Neutral"
"13033",1985-09-06,0,0,"Neutral"
"13034",1985-09-07,0,0,"Neutral"
"13035",1985-09-08,0,0,"Neutral"
"13036",1985-09-09,0,0,"Neutral"
"13037",1985-09-10,0,0,"Neutral"
"13038",1985-09-11,0,0,"Neutral"
"13039",1985-09-12,0,0,"Neutral"
"13040",1985-09-13,0,0,"Neutral"
"13041",1985-09-14,0,0,"Neutral"
"13042",1985-09-15,0,0,"Neutral"
"13043",1985-09-16,0,0,"Neutral"
"13044",1985-09-17,0,0,"Neutral"
"13045",1985-09-18,0,0,"Neutral"
"13046",1985-09-19,0,0,"Neutral"
"13047",1985-09-20,0,0,"Neutral"
"13048",1985-09-21,0,0,"Neutral"
"13049",1985-09-22,0,0,"Neutral"
"13050",1985-09-23,0,0,"Neutral"
"13051",1985-09-24,0,0,"Neutral"
"13052",1985-09-25,0,0,"Neutral"
"13053",1985-09-26,0,0,"Neutral"
"13054",1985-09-27,0,0,"Neutral"
"13055",1985-09-28,0,0,"Neutral"
"13056",1985-09-29,0,0,"Neutral"
"13057",1985-09-30,0,0,"Neutral"
"13058",1985-10-01,0,0,"Neutral"
"13059",1985-10-02,0,0,"Neutral"
"13060",1985-10-03,0,0,"Neutral"
"13061",1985-10-04,0,0,"Neutral"
"13062",1985-10-05,0,0,"Neutral"
"13063",1985-10-06,0,0,"Neutral"
"13064",1985-10-07,0,0,"Neutral"
"13065",1985-10-08,0,0,"Neutral"
"13066",1985-10-09,0,0,"Neutral"
"13067",1985-10-10,0,0,"Neutral"
"13068",1985-10-11,0,0,"Neutral"
"13069",1985-10-12,0,0,"Neutral"
"13070",1985-10-13,0,0,"Neutral"
"13071",1985-10-14,0,0,"Neutral"
"13072",1985-10-15,0,0,"Neutral"
"13073",1985-10-16,0,0,"Neutral"
"13074",1985-10-17,0,0,"Neutral"
"13075",1985-10-18,0,0,"Neutral"
"13076",1985-10-19,0,0,"Neutral"
"13077",1985-10-20,0,0,"Neutral"
"13078",1985-10-21,0,0,"Neutral"
"13079",1985-10-22,0,0,"Neutral"
"13080",1985-10-23,0,0,"Neutral"
"13081",1985-10-24,0,0,"Neutral"
"13082",1985-10-25,0,0,"Neutral"
"13083",1985-10-26,0,0,"Neutral"
"13084",1985-10-27,0,0,"Neutral"
"13085",1985-10-28,0,0,"Neutral"
"13086",1985-10-29,0,0,"Neutral"
"13087",1985-10-30,0,0,"Neutral"
"13088",1985-10-31,0,0,"Neutral"
"13089",1985-11-01,0,0,"Neutral"
"13090",1985-11-02,0,0,"Neutral"
"13091",1985-11-03,0,0,"Neutral"
"13092",1985-11-04,0,0,"Neutral"
"13093",1985-11-05,0,0,"Neutral"
"13094",1985-11-06,0,0,"Neutral"
"13095",1985-11-07,0,0,"Neutral"
"13096",1985-11-08,0,0,"Neutral"
"13097",1985-11-09,0,0,"Neutral"
"13098",1985-11-10,0,0,"Neutral"
"13099",1985-11-11,0,0,"Neutral"
"13100",1985-11-12,0,0,"Neutral"
"13101",1985-11-13,0,0,"Neutral"
"13102",1985-11-14,0,0,"Neutral"
"13103",1985-11-15,0,0,"Neutral"
"13104",1985-11-16,0,0,"Neutral"
"13105",1985-11-17,0,0,"Neutral"
"13106",1985-11-18,0,0,"Neutral"
"13107",1985-11-19,0,0,"Neutral"
"13108",1985-11-20,0,0,"Neutral"
"13109",1985-11-21,0,0,"Neutral"
"13110",1985-11-22,0,0,"Neutral"
"13111",1985-11-23,0,0,"Neutral"
"13112",1985-11-24,0,0,"Neutral"
"13113",1985-11-25,0,0,"Neutral"
"13114",1985-11-26,0,0,"Neutral"
"13115",1985-11-27,0,0,"Neutral"
"13116",1985-11-28,0,0,"Neutral"
"13117",1985-11-29,0,0,"Neutral"
"13118",1985-11-30,0,0,"Neutral"
"13119",1985-12-01,0,0,"Neutral"
"13120",1985-12-02,0,0,"Neutral"
"13121",1985-12-03,0,0,"Neutral"
"13122",1985-12-04,0,0,"Neutral"
"13123",1985-12-05,0,0,"Neutral"
"13124",1985-12-06,0,0,"Neutral"
"13125",1985-12-07,0,0,"Neutral"
"13126",1985-12-08,0,0,"Neutral"
"13127",1985-12-09,0,0,"Neutral"
"13128",1985-12-10,0,0,"Neutral"
"13129",1985-12-11,0,0,"Neutral"
"13130",1985-12-12,0,0,"Neutral"
"13131",1985-12-13,0,0,"Neutral"
"13132",1985-12-14,0,0,"Neutral"
"13133",1985-12-15,0,0,"Neutral"
"13134",1985-12-16,0,0,"Neutral"
"13135",1985-12-17,0,0,"Neutral"
"13136",1985-12-18,0,0,"Neutral"
"13137",1985-12-19,0,0,"Neutral"
"13138",1985-12-20,0,0,"Neutral"
"13139",1985-12-21,0,0,"Neutral"
"13140",1985-12-22,0,0,"Neutral"
"13141",1985-12-23,0,0,"Neutral"
"13142",1985-12-24,0,0,"Neutral"
"13143",1985-12-25,0,0,"Neutral"
"13144",1985-12-26,0,0,"Neutral"
"13145",1985-12-27,0,0,"Neutral"
"13146",1985-12-28,0,0,"Neutral"
"13147",1985-12-29,0,0,"Neutral"
"13148",1985-12-30,0,0,"Neutral"
"13149",1985-12-31,0,0,"Neutral"
"13150",1986-01-01,0,0,"Neutral"
"13151",1986-01-02,0,0,"Neutral"
"13152",1986-01-03,0,0,"Neutral"
"13153",1986-01-04,0,0,"Neutral"
"13154",1986-01-05,0,0,"Neutral"
"13155",1986-01-06,0,0,"Neutral"
"13156",1986-01-07,0,0,"Neutral"
"13157",1986-01-08,0,0,"Neutral"
"13158",1986-01-09,0,0,"Neutral"
"13159",1986-01-10,0,0,"Neutral"
"13160",1986-01-11,0,0,"Neutral"
"13161",1986-01-12,0,0,"Neutral"
"13162",1986-01-13,0,0,"Neutral"
"13163",1986-01-14,0,0,"Neutral"
"13164",1986-01-15,0,0,"Neutral"
"13165",1986-01-16,0,0,"Neutral"
"13166",1986-01-17,0,0,"Neutral"
"13167",1986-01-18,0,0,"Neutral"
"13168",1986-01-19,0,0,"Neutral"
"13169",1986-01-20,0,0,"Neutral"
"13170",1986-01-21,0,0,"Neutral"
"13171",1986-01-22,0,0,"Neutral"
"13172",1986-01-23,0,0,"Neutral"
"13173",1986-01-24,0,0,"Neutral"
"13174",1986-01-25,0,0,"Neutral"
"13175",1986-01-26,0,0,"Neutral"
"13176",1986-01-27,0,0,"Neutral"
"13177",1986-01-28,0,0,"Neutral"
"13178",1986-01-29,0,0,"Neutral"
"13179",1986-01-30,0,0,"Neutral"
"13180",1986-01-31,0,0,"Neutral"
"13181",1986-02-01,0,0,"Neutral"
"13182",1986-02-02,0,0,"Neutral"
"13183",1986-02-03,0,0,"Neutral"
"13184",1986-02-04,0,0,"Neutral"
"13185",1986-02-05,0,0,"Neutral"
"13186",1986-02-06,0,0,"Neutral"
"13187",1986-02-07,0,0,"Neutral"
"13188",1986-02-08,0,0,"Neutral"
"13189",1986-02-09,0,0,"Neutral"
"13190",1986-02-10,0,0,"Neutral"
"13191",1986-02-11,0,0,"Neutral"
"13192",1986-02-12,0,0,"Neutral"
"13193",1986-02-13,0,0,"Neutral"
"13194",1986-02-14,0,0,"Neutral"
"13195",1986-02-15,0,0,"Neutral"
"13196",1986-02-16,0,0,"Neutral"
"13197",1986-02-17,0,0,"Neutral"
"13198",1986-02-18,0,0,"Neutral"
"13199",1986-02-19,0,0,"Neutral"
"13200",1986-02-20,0,0,"Neutral"
"13201",1986-02-21,0,0,"Neutral"
"13202",1986-02-22,0,0,"Neutral"
"13203",1986-02-23,0,0,"Neutral"
"13204",1986-02-24,0,0,"Neutral"
"13205",1986-02-25,0,0,"Neutral"
"13206",1986-02-26,0,0,"Neutral"
"13207",1986-02-27,0,0,"Neutral"
"13208",1986-02-28,0,0,"Neutral"
"13209",1986-03-01,0,0,"Neutral"
"13210",1986-03-02,0,0,"Neutral"
"13211",1986-03-03,0,0,"Neutral"
"13212",1986-03-04,0,0,"Neutral"
"13213",1986-03-05,0,0,"Neutral"
"13214",1986-03-06,0,0,"Neutral"
"13215",1986-03-07,0,0,"Neutral"
"13216",1986-03-08,0,0,"Neutral"
"13217",1986-03-09,0,0,"Neutral"
"13218",1986-03-10,0,0,"Neutral"
"13219",1986-03-11,0,0,"Neutral"
"13220",1986-03-12,0,0,"Neutral"
"13221",1986-03-13,0,0,"Neutral"
"13222",1986-03-14,0,0,"Neutral"
"13223",1986-03-15,0,0,"Neutral"
"13224",1986-03-16,0,0,"Neutral"
"13225",1986-03-17,0,0,"Neutral"
"13226",1986-03-18,0,0,"Neutral"
"13227",1986-03-19,0,0,"Neutral"
"13228",1986-03-20,0,0,"Neutral"
"13229",1986-03-21,0,0,"Neutral"
"13230",1986-03-22,0,0,"Neutral"
"13231",1986-03-23,0,0,"Neutral"
"13232",1986-03-24,0,0,"Neutral"
"13233",1986-03-25,0,0,"Neutral"
"13234",1986-03-26,0,0,"Neutral"
"13235",1986-03-27,0,0,"Neutral"
"13236",1986-03-28,0,0,"Neutral"
"13237",1986-03-29,0,0,"Neutral"
"13238",1986-03-30,0,0,"Neutral"
"13239",1986-03-31,0,0,"Neutral"
"13240",1986-04-01,0,0,"Neutral"
"13241",1986-04-02,0,0,"Neutral"
"13242",1986-04-03,0,0,"Neutral"
"13243",1986-04-04,0,0,"Neutral"
"13244",1986-04-05,0,0,"Neutral"
"13245",1986-04-06,0,0,"Neutral"
"13246",1986-04-07,0,0,"Neutral"
"13247",1986-04-08,0,0,"Neutral"
"13248",1986-04-09,0,0,"Neutral"
"13249",1986-04-10,0,0,"Neutral"
"13250",1986-04-11,0,0,"Neutral"
"13251",1986-04-12,0,0,"Neutral"
"13252",1986-04-13,0,0,"Neutral"
"13253",1986-04-14,0,0,"Neutral"
"13254",1986-04-15,0,0,"Neutral"
"13255",1986-04-16,0,0,"Neutral"
"13256",1986-04-17,0,0,"Neutral"
"13257",1986-04-18,0,0,"Neutral"
"13258",1986-04-19,0,0,"Neutral"
"13259",1986-04-20,0,0,"Neutral"
"13260",1986-04-21,0,0,"Neutral"
"13261",1986-04-22,0,0,"Neutral"
"13262",1986-04-23,0,0,"Neutral"
"13263",1986-04-24,0,0,"Neutral"
"13264",1986-04-25,0,0,"Neutral"
"13265",1986-04-26,0,0,"Neutral"
"13266",1986-04-27,0,0,"Neutral"
"13267",1986-04-28,0,0,"Neutral"
"13268",1986-04-29,0,0,"Neutral"
"13269",1986-04-30,0,0,"Neutral"
"13270",1986-05-01,0,0,"Neutral"
"13271",1986-05-02,0,0,"Neutral"
"13272",1986-05-03,0,0,"Neutral"
"13273",1986-05-04,0,0,"Neutral"
"13274",1986-05-05,0,0,"Neutral"
"13275",1986-05-06,0,0,"Neutral"
"13276",1986-05-07,0,0,"Neutral"
"13277",1986-05-08,0,0,"Neutral"
"13278",1986-05-09,0,0,"Neutral"
"13279",1986-05-10,0,0,"Neutral"
"13280",1986-05-11,0,0,"Neutral"
"13281",1986-05-12,0,0,"Neutral"
"13282",1986-05-13,0,0,"Neutral"
"13283",1986-05-14,0,0,"Neutral"
"13284",1986-05-15,0,0,"Neutral"
"13285",1986-05-16,0,0,"Neutral"
"13286",1986-05-17,0,0,"Neutral"
"13287",1986-05-18,0,0,"Neutral"
"13288",1986-05-19,0,0,"Neutral"
"13289",1986-05-20,0,0,"Neutral"
"13290",1986-05-21,0,0,"Neutral"
"13291",1986-05-22,0,0,"Neutral"
"13292",1986-05-23,0,0,"Neutral"
"13293",1986-05-24,0,0,"Neutral"
"13294",1986-05-25,0,0,"Neutral"
"13295",1986-05-26,0,0,"Neutral"
"13296",1986-05-27,0,0,"Neutral"
"13297",1986-05-28,0,0,"Neutral"
"13298",1986-05-29,0,0,"Neutral"
"13299",1986-05-30,0,0,"Neutral"
"13300",1986-05-31,0,0,"Neutral"
"13301",1986-06-01,0,0,"Neutral"
"13302",1986-06-02,0,0,"Neutral"
"13303",1986-06-03,0,0,"Neutral"
"13304",1986-06-04,0,0,"Neutral"
"13305",1986-06-05,0,0,"Neutral"
"13306",1986-06-06,0,0,"Neutral"
"13307",1986-06-07,0,0,"Neutral"
"13308",1986-06-08,0,0,"Neutral"
"13309",1986-06-09,0,0,"Neutral"
"13310",1986-06-10,0,0,"Neutral"
"13311",1986-06-11,0,0,"Neutral"
"13312",1986-06-12,0,0,"Neutral"
"13313",1986-06-13,0,0,"Neutral"
"13314",1986-06-14,0,0,"Neutral"
"13315",1986-06-15,0,0,"Neutral"
"13316",1986-06-16,0,0,"Neutral"
"13317",1986-06-17,0,0,"Neutral"
"13318",1986-06-18,0,0,"Neutral"
"13319",1986-06-19,0,0,"Neutral"
"13320",1986-06-20,0,0,"Neutral"
"13321",1986-06-21,0,0,"Neutral"
"13322",1986-06-22,0,0,"Neutral"
"13323",1986-06-23,0,0,"Neutral"
"13324",1986-06-24,0,0,"Neutral"
"13325",1986-06-25,0,0,"Neutral"
"13326",1986-06-26,0,0,"Neutral"
"13327",1986-06-27,0,0,"Neutral"
"13328",1986-06-28,0,0,"Neutral"
"13329",1986-06-29,0,0,"Neutral"
"13330",1986-06-30,0,0,"Neutral"
"13331",1986-07-01,0,0,"Neutral"
"13332",1986-07-02,0,0,"Neutral"
"13333",1986-07-03,0,0,"Neutral"
"13334",1986-07-04,0,0,"Neutral"
"13335",1986-07-05,0,0,"Neutral"
"13336",1986-07-06,0,0,"Neutral"
"13337",1986-07-07,0,0,"Neutral"
"13338",1986-07-08,0,0,"Neutral"
"13339",1986-07-09,0,0,"Neutral"
"13340",1986-07-10,0,0,"Neutral"
"13341",1986-07-11,0,0,"Neutral"
"13342",1986-07-12,0,0,"Neutral"
"13343",1986-07-13,0,0,"Neutral"
"13344",1986-07-14,0,0,"Neutral"
"13345",1986-07-15,0,0,"Neutral"
"13346",1986-07-16,0,0,"Neutral"
"13347",1986-07-17,0,0,"Neutral"
"13348",1986-07-18,0,0,"Neutral"
"13349",1986-07-19,0,0,"Neutral"
"13350",1986-07-20,0,0,"Neutral"
"13351",1986-07-21,0,0,"Neutral"
"13352",1986-07-22,0,0,"Neutral"
"13353",1986-07-23,0,0,"Neutral"
"13354",1986-07-24,0,0,"Neutral"
"13355",1986-07-25,0,0,"Neutral"
"13356",1986-07-26,0,0,"Neutral"
"13357",1986-07-27,0,0,"Neutral"
"13358",1986-07-28,0,0,"Neutral"
"13359",1986-07-29,0,0,"Neutral"
"13360",1986-07-30,0,0,"Neutral"
"13361",1986-07-31,0,0,"Neutral"
"13362",1986-08-01,0,0,"Neutral"
"13363",1986-08-02,0,0,"Neutral"
"13364",1986-08-03,0,0,"Neutral"
"13365",1986-08-04,0,0,"Neutral"
"13366",1986-08-05,0,0,"Neutral"
"13367",1986-08-06,0,0,"Neutral"
"13368",1986-08-07,0,0,"Neutral"
"13369",1986-08-08,0,0,"Neutral"
"13370",1986-08-09,0,0,"Neutral"
"13371",1986-08-10,0,0,"Neutral"
"13372",1986-08-11,0,0,"Neutral"
"13373",1986-08-12,0,0,"Neutral"
"13374",1986-08-13,0,0,"Neutral"
"13375",1986-08-14,0,0,"Neutral"
"13376",1986-08-15,0,0,"Neutral"
"13377",1986-08-16,0,0,"Neutral"
"13378",1986-08-17,0,0,"Neutral"
"13379",1986-08-18,0,0,"Neutral"
"13380",1986-08-19,0,0,"Neutral"
"13381",1986-08-20,0,0,"Neutral"
"13382",1986-08-21,0,0,"Neutral"
"13383",1986-08-22,0,0,"Neutral"
"13384",1986-08-23,0,0,"Neutral"
"13385",1986-08-24,0,0,"Neutral"
"13386",1986-08-25,0,0,"Neutral"
"13387",1986-08-26,0,0,"Neutral"
"13388",1986-08-27,0,0,"Neutral"
"13389",1986-08-28,0,0,"Neutral"
"13390",1986-08-29,0,0,"Neutral"
"13391",1986-08-30,0,0,"Neutral"
"13392",1986-08-31,0,0,"Neutral"
"13393",1986-09-01,0,0,"Neutral"
"13394",1986-09-02,0,0,"Neutral"
"13395",1986-09-03,0,0,"Neutral"
"13396",1986-09-04,0,0,"Neutral"
"13397",1986-09-05,0,0,"Neutral"
"13398",1986-09-06,0,0,"Neutral"
"13399",1986-09-07,0,0,"Neutral"
"13400",1986-09-08,0,0,"Neutral"
"13401",1986-09-09,0,0,"Neutral"
"13402",1986-09-10,0,0,"Neutral"
"13403",1986-09-11,0,0,"Neutral"
"13404",1986-09-12,0,0,"Neutral"
"13405",1986-09-13,0,0,"Neutral"
"13406",1986-09-14,0,0,"Neutral"
"13407",1986-09-15,0,0,"Neutral"
"13408",1986-09-16,0,0,"Neutral"
"13409",1986-09-17,0,0,"Neutral"
"13410",1986-09-18,0,0,"Neutral"
"13411",1986-09-19,0,0,"Neutral"
"13412",1986-09-20,0,0,"Neutral"
"13413",1986-09-21,0,0,"Neutral"
"13414",1986-09-22,0,0,"Neutral"
"13415",1986-09-23,0,0,"Neutral"
"13416",1986-09-24,0,0,"Neutral"
"13417",1986-09-25,0,0,"Neutral"
"13418",1986-09-26,0,0,"Neutral"
"13419",1986-09-27,0,0,"Neutral"
"13420",1986-09-28,0,0,"Neutral"
"13421",1986-09-29,0,0,"Neutral"
"13422",1986-09-30,0,0,"Neutral"
"13423",1986-10-01,0,0,"Neutral"
"13424",1986-10-02,0,0,"Neutral"
"13425",1986-10-03,0,0,"Neutral"
"13426",1986-10-04,0,0,"Neutral"
"13427",1986-10-05,0,0,"Neutral"
"13428",1986-10-06,0,0,"Neutral"
"13429",1986-10-07,0,0,"Neutral"
"13430",1986-10-08,0,0,"Neutral"
"13431",1986-10-09,0,0,"Neutral"
"13432",1986-10-10,0,0,"Neutral"
"13433",1986-10-11,0,0,"Neutral"
"13434",1986-10-12,0,0,"Neutral"
"13435",1986-10-13,0,0,"Neutral"
"13436",1986-10-14,0,0,"Neutral"
"13437",1986-10-15,0,0,"Neutral"
"13438",1986-10-16,0,0,"Neutral"
"13439",1986-10-17,0,0,"Neutral"
"13440",1986-10-18,0,0,"Neutral"
"13441",1986-10-19,0,0,"Neutral"
"13442",1986-10-20,0,0,"Neutral"
"13443",1986-10-21,0,0,"Neutral"
"13444",1986-10-22,0,0,"Neutral"
"13445",1986-10-23,0,0,"Neutral"
"13446",1986-10-24,0,0,"Neutral"
"13447",1986-10-25,0,0,"Neutral"
"13448",1986-10-26,0,0,"Neutral"
"13449",1986-10-27,0,0,"Neutral"
"13450",1986-10-28,0,0,"Neutral"
"13451",1986-10-29,0,0,"Neutral"
"13452",1986-10-30,0,0,"Neutral"
"13453",1986-10-31,0,0,"Neutral"
"13454",1986-11-01,0,0,"Neutral"
"13455",1986-11-02,0,0,"Neutral"
"13456",1986-11-03,0,0,"Neutral"
"13457",1986-11-04,0,0,"Neutral"
"13458",1986-11-05,0,0,"Neutral"
"13459",1986-11-06,0,0,"Neutral"
"13460",1986-11-07,0,0,"Neutral"
"13461",1986-11-08,0,0,"Neutral"
"13462",1986-11-09,0,0,"Neutral"
"13463",1986-11-10,0,0,"Neutral"
"13464",1986-11-11,0,0,"Neutral"
"13465",1986-11-12,0,0,"Neutral"
"13466",1986-11-13,0,0,"Neutral"
"13467",1986-11-14,0,0,"Neutral"
"13468",1986-11-15,0,0,"Neutral"
"13469",1986-11-16,0,0,"Neutral"
"13470",1986-11-17,0,0,"Neutral"
"13471",1986-11-18,0,0,"Neutral"
"13472",1986-11-19,0,0,"Neutral"
"13473",1986-11-20,0,0,"Neutral"
"13474",1986-11-21,0,0,"Neutral"
"13475",1986-11-22,0,0,"Neutral"
"13476",1986-11-23,0,0,"Neutral"
"13477",1986-11-24,0,0,"Neutral"
"13478",1986-11-25,0,0,"Neutral"
"13479",1986-11-26,0,0,"Neutral"
"13480",1986-11-27,0,0,"Neutral"
"13481",1986-11-28,0,0,"Neutral"
"13482",1986-11-29,0,0,"Neutral"
"13483",1986-11-30,0,0,"Neutral"
"13484",1986-12-01,0,0,"Neutral"
"13485",1986-12-02,0,0,"Neutral"
"13486",1986-12-03,0,0,"Neutral"
"13487",1986-12-04,0,0,"Neutral"
"13488",1986-12-05,0,0,"Neutral"
"13489",1986-12-06,0,0,"Neutral"
"13490",1986-12-07,0,0,"Neutral"
"13491",1986-12-08,0,0,"Neutral"
"13492",1986-12-09,0,0,"Neutral"
"13493",1986-12-10,0,0,"Neutral"
"13494",1986-12-11,0,0,"Neutral"
"13495",1986-12-12,0,0,"Neutral"
"13496",1986-12-13,0,0,"Neutral"
"13497",1986-12-14,0,0,"Neutral"
"13498",1986-12-15,0,0,"Neutral"
"13499",1986-12-16,0,0,"Neutral"
"13500",1986-12-17,0,0,"Neutral"
"13501",1986-12-18,0,0,"Neutral"
"13502",1986-12-19,0,0,"Neutral"
"13503",1986-12-20,0,0,"Neutral"
"13504",1986-12-21,0,0,"Neutral"
"13505",1986-12-22,0,0,"Neutral"
"13506",1986-12-23,0,0,"Neutral"
"13507",1986-12-24,0,0,"Neutral"
"13508",1986-12-25,0,0,"Neutral"
"13509",1986-12-26,0,0,"Neutral"
"13510",1986-12-27,0,0,"Neutral"
"13511",1986-12-28,0,0,"Neutral"
"13512",1986-12-29,0,0,"Neutral"
"13513",1986-12-30,0,0,"Neutral"
"13514",1986-12-31,0,0,"Neutral"
"13515",1987-01-01,0,0,"Neutral"
"13516",1987-01-02,0,0,"Neutral"
"13517",1987-01-03,0,0,"Neutral"
"13518",1987-01-04,0,0,"Neutral"
"13519",1987-01-05,0,0,"Neutral"
"13520",1987-01-06,0,0,"Neutral"
"13521",1987-01-07,0,0,"Neutral"
"13522",1987-01-08,0,0,"Neutral"
"13523",1987-01-09,0,0,"Neutral"
"13524",1987-01-10,0,0,"Neutral"
"13525",1987-01-11,0,0,"Neutral"
"13526",1987-01-12,0,0,"Neutral"
"13527",1987-01-13,0,0,"Neutral"
"13528",1987-01-14,0,0,"Neutral"
"13529",1987-01-15,0,0,"Neutral"
"13530",1987-01-16,0,0,"Neutral"
"13531",1987-01-17,0,0,"Neutral"
"13532",1987-01-18,0,0,"Neutral"
"13533",1987-01-19,0,0,"Neutral"
"13534",1987-01-20,0,0,"Neutral"
"13535",1987-01-21,0,0,"Neutral"
"13536",1987-01-22,0,0,"Neutral"
"13537",1987-01-23,0,0,"Neutral"
"13538",1987-01-24,0,0,"Neutral"
"13539",1987-01-25,0,0,"Neutral"
"13540",1987-01-26,0,0,"Neutral"
"13541",1987-01-27,0,0,"Neutral"
"13542",1987-01-28,0,0,"Neutral"
"13543",1987-01-29,0,0,"Neutral"
"13544",1987-01-30,0,0,"Neutral"
"13545",1987-01-31,0,0,"Neutral"
"13546",1987-02-01,0,0,"Neutral"
"13547",1987-02-02,0,0,"Neutral"
"13548",1987-02-03,0,0,"Neutral"
"13549",1987-02-04,0,0,"Neutral"
"13550",1987-02-05,0,0,"Neutral"
"13551",1987-02-06,0,0,"Neutral"
"13552",1987-02-07,0,0,"Neutral"
"13553",1987-02-08,0,0,"Neutral"
"13554",1987-02-09,0,0,"Neutral"
"13555",1987-02-10,0,0,"Neutral"
"13556",1987-02-11,0,0,"Neutral"
"13557",1987-02-12,0,0,"Neutral"
"13558",1987-02-13,0,0,"Neutral"
"13559",1987-02-14,0,0,"Neutral"
"13560",1987-02-15,0,0,"Neutral"
"13561",1987-02-16,0,0,"Neutral"
"13562",1987-02-17,0,0,"Neutral"
"13563",1987-02-18,0,0,"Neutral"
"13564",1987-02-19,0,0,"Neutral"
"13565",1987-02-20,0,0,"Neutral"
"13566",1987-02-21,0,0,"Neutral"
"13567",1987-02-22,0,0,"Neutral"
"13568",1987-02-23,0,0,"Neutral"
"13569",1987-02-24,0,0,"Neutral"
"13570",1987-02-25,0,0,"Neutral"
"13571",1987-02-26,0,0,"Neutral"
"13572",1987-02-27,0,0,"Neutral"
"13573",1987-02-28,0,0,"Neutral"
"13574",1987-03-01,0,0,"Neutral"
"13575",1987-03-02,0,0,"Neutral"
"13576",1987-03-03,0,0,"Neutral"
"13577",1987-03-04,0,0,"Neutral"
"13578",1987-03-05,0,0,"Neutral"
"13579",1987-03-06,0,0,"Neutral"
"13580",1987-03-07,0,0,"Neutral"
"13581",1987-03-08,0,0,"Neutral"
"13582",1987-03-09,0,0,"Neutral"
"13583",1987-03-10,0,0,"Neutral"
"13584",1987-03-11,0,0,"Neutral"
"13585",1987-03-12,0,0,"Neutral"
"13586",1987-03-13,0,0,"Neutral"
"13587",1987-03-14,0,0,"Neutral"
"13588",1987-03-15,0,0,"Neutral"
"13589",1987-03-16,0,0,"Neutral"
"13590",1987-03-17,0,0,"Neutral"
"13591",1987-03-18,0,0,"Neutral"
"13592",1987-03-19,0,0,"Neutral"
"13593",1987-03-20,0,0,"Neutral"
"13594",1987-03-21,0,0,"Neutral"
"13595",1987-03-22,0,0,"Neutral"
"13596",1987-03-23,0,0,"Neutral"
"13597",1987-03-24,0,0,"Neutral"
"13598",1987-03-25,0,0,"Neutral"
"13599",1987-03-26,0,0,"Neutral"
"13600",1987-03-27,0,0,"Neutral"
"13601",1987-03-28,0,0,"Neutral"
"13602",1987-03-29,0,0,"Neutral"
"13603",1987-03-30,0,0,"Neutral"
"13604",1987-03-31,0,0,"Neutral"
"13605",1987-04-01,0,0,"Neutral"
"13606",1987-04-02,0,0,"Neutral"
"13607",1987-04-03,0,0,"Neutral"
"13608",1987-04-04,0,0,"Neutral"
"13609",1987-04-05,0,0,"Neutral"
"13610",1987-04-06,0,0,"Neutral"
"13611",1987-04-07,0,0,"Neutral"
"13612",1987-04-08,0,0,"Neutral"
"13613",1987-04-09,0,0,"Neutral"
"13614",1987-04-10,0,0,"Neutral"
